Participant_id,Event,False_event,False_event_num_words,EL_num_words,is_positive_gain,embedded_lie_num,embedded_lie,enriched_lie,enriched_lie_word_count_controlled
663267e81839d682f39a32ba,Missing a deadline at work because of bad organisation,"I missed an important deadline at work. I had to deliver some lesson plans and evaluations within an unreasonable time frame. I did everything in my power to reach the deadline, however I was unable. I was dealing with a severe depression that barely let me do anything. I had been feeling that way for 12 years, but this time it was at its peak.",65,38,0,1,unreasonable time frame,unreasonable time frame,3
663267e81839d682f39a32ba,Missing a deadline at work because of bad organisation,"I missed an important deadline at work. I had to deliver some lesson plans and evaluations within an unreasonable time frame. I did everything in my power to reach the deadline, however I was unable. I was dealing with a severe depression that barely let me do anything. I had been feeling that way for 12 years, but this time it was at its peak.",65,38,0,2,I did everything in my power to reach the deadline,I did everything in my power to reach the deadline,10
663267e81839d682f39a32ba,Missing a deadline at work because of bad organisation,"I missed an important deadline at work. I had to deliver some lesson plans and evaluations within an unreasonable time frame. I did everything in my power to reach the deadline, however I was unable. I was dealing with a severe depression that barely let me do anything. I had been feeling that way for 12 years, but this time it was at its peak.",65,38,0,3,. I had been feeling that way for 12 years,. I had been feeling that way for 12 years,10
663267e81839d682f39a32ba,Missing a deadline at work because of bad organisation,"I missed an important deadline at work. I had to deliver some lesson plans and evaluations within an unreasonable time frame. I did everything in my power to reach the deadline, however I was unable. I was dealing with a severe depression that barely let me do anything. I had been feeling that way for 12 years, but this time it was at its peak.",65,38,0,4,severe depression that barely let me do anything,severe depression that barely let me do anything,8
663267e81839d682f39a32ba,Missing a deadline at work because of bad organisation,"I missed an important deadline at work. I had to deliver some lesson plans and evaluations within an unreasonable time frame. I did everything in my power to reach the deadline, however I was unable. I was dealing with a severe depression that barely let me do anything. I had been feeling that way for 12 years, but this time it was at its peak.",65,38,0,5,but this time it was at its peak,but this time it was at its peak,8
66338fe753a8d92b773d1050,Missing a deadline at work because of bad organisation,"With just 2 weeks notice, our supervisor assigned the task to prepare a series of slideshow on some common medical issues in general practice. Since I don't like teamwork, I decided to do it on my own. I thought 2 weeks were enough, but a series of unexpected events made it impossible to have all the slides well done in time. I had 2 night shifts planned in the weekend, but due to a colleague calling in sick, I ended up doing 4 more during the next week. I was too tired and sleepy in the morning to work on the slideshow and ended up arranging just 3 slides out of 10 during those days. At 4 days from the deadline, with ""just"" 2 night shifts planned, I was pretty sure I could still make it. Unfortunately, another unforeseen event was just around the corner: my girlfriend's car broke and I had to drive more than 2 hours every day to pick her up at her mother's home, take her to her workplace and back. I forced myself to stay awake during the remaining free hours but at the deadline I had still just 5 slides ready. Since everyone else worked in groups, I just stayed quite about it and sat in the back seats of the room, with my fingers crossed. The supervisor didn't even notice I wasn't taking part in the presentation and I spared myself a poor figure.",246,45,0,1,ended up arranging just 3 slides out of 10,ended up arranging just 3 slides out of 10,9
66338fe753a8d92b773d1050,Missing a deadline at work because of bad organisation,"With just 2 weeks notice, our supervisor assigned the task to prepare a series of slideshow on some common medical issues in general practice. Since I don't like teamwork, I decided to do it on my own. I thought 2 weeks were enough, but a series of unexpected events made it impossible to have all the slides well done in time. I had 2 night shifts planned in the weekend, but due to a colleague calling in sick, I ended up doing 4 more during the next week. I was too tired and sleepy in the morning to work on the slideshow and ended up arranging just 3 slides out of 10 during those days. At 4 days from the deadline, with ""just"" 2 night shifts planned, I was pretty sure I could still make it. Unfortunately, another unforeseen event was just around the corner: my girlfriend's car broke and I had to drive more than 2 hours every day to pick her up at her mother's home, take her to her workplace and back. I forced myself to stay awake during the remaining free hours but at the deadline I had still just 5 slides ready. Since everyone else worked in groups, I just stayed quite about it and sat in the back seats of the room, with my fingers crossed. The supervisor didn't even notice I wasn't taking part in the presentation and I spared myself a poor figure.",246,45,0,2,my girlfriend's car broke,"it. Unfortunately, another unforeseen event was just around the corner: my girlfriend's car broke and I had to drive more than 2 hours every",24
66338fe753a8d92b773d1050,Missing a deadline at work because of bad organisation,"With just 2 weeks notice, our supervisor assigned the task to prepare a series of slideshow on some common medical issues in general practice. Since I don't like teamwork, I decided to do it on my own. I thought 2 weeks were enough, but a series of unexpected events made it impossible to have all the slides well done in time. I had 2 night shifts planned in the weekend, but due to a colleague calling in sick, I ended up doing 4 more during the next week. I was too tired and sleepy in the morning to work on the slideshow and ended up arranging just 3 slides out of 10 during those days. At 4 days from the deadline, with ""just"" 2 night shifts planned, I was pretty sure I could still make it. Unfortunately, another unforeseen event was just around the corner: my girlfriend's car broke and I had to drive more than 2 hours every day to pick her up at her mother's home, take her to her workplace and back. I forced myself to stay awake during the remaining free hours but at the deadline I had still just 5 slides ready. Since everyone else worked in groups, I just stayed quite about it and sat in the back seats of the room, with my fingers crossed. The supervisor didn't even notice I wasn't taking part in the presentation and I spared myself a poor figure.",246,45,0,3,"I had to drive more than 2 hours every day to pick her up at her mother's home, take her to her workplace and back","I had to drive more than 2 hours every day to pick her up at her mother's home, take her to her workplace and back",25
66338fe753a8d92b773d1050,Missing a deadline at work because of bad organisation,"With just 2 weeks notice, our supervisor assigned the task to prepare a series of slideshow on some common medical issues in general practice. Since I don't like teamwork, I decided to do it on my own. I thought 2 weeks were enough, but a series of unexpected events made it impossible to have all the slides well done in time. I had 2 night shifts planned in the weekend, but due to a colleague calling in sick, I ended up doing 4 more during the next week. I was too tired and sleepy in the morning to work on the slideshow and ended up arranging just 3 slides out of 10 during those days. At 4 days from the deadline, with ""just"" 2 night shifts planned, I was pretty sure I could still make it. Unfortunately, another unforeseen event was just around the corner: my girlfriend's car broke and I had to drive more than 2 hours every day to pick her up at her mother's home, take her to her workplace and back. I forced myself to stay awake during the remaining free hours but at the deadline I had still just 5 slides ready. Since everyone else worked in groups, I just stayed quite about it and sat in the back seats of the room, with my fingers crossed. The supervisor didn't even notice I wasn't taking part in the presentation and I spared myself a poor figure.",246,45,0,4,I had still just 5 slides ready,I had still just 5 slides ready,7
6633b44c7d3c837e14f2a53a,A job interview for your dream job,"My job interview consisted of 3 phases after initially getting through a screening process and an online aptitude test. The first phase was individual interviews with the participants, where everything went extremely well for me. As I had done well I had lowered my expectations for the second phase, which involved a group case work. I ended up being too shy, and I was even arrived a few minutes late. This reflected on my performance and would eventually be the reason why I would not get this job. The last phase involved a short session where we briefly presented ourselves to some of the employees, where I presented a poster of my hobbies and interests.",115,24,1,1,being too shy,being too shy,3
6633b44c7d3c837e14f2a53a,A job interview for your dream job,"My job interview consisted of 3 phases after initially getting through a screening process and an online aptitude test. The first phase was individual interviews with the participants, where everything went extremely well for me. As I had done well I had lowered my expectations for the second phase, which involved a group case work. I ended up being too shy, and I was even arrived a few minutes late. This reflected on my performance and would eventually be the reason why I would not get this job. The last phase involved a short session where we briefly presented ourselves to some of the employees, where I presented a poster of my hobbies and interests.",115,24,1,2,would eventually be the reason why I would not get this job,would eventually be the reason why I would not get this job,12
6633b44c7d3c837e14f2a53a,A job interview for your dream job,"My job interview consisted of 3 phases after initially getting through a screening process and an online aptitude test. The first phase was individual interviews with the participants, where everything went extremely well for me. As I had done well I had lowered my expectations for the second phase, which involved a group case work. I ended up being too shy, and I was even arrived a few minutes late. This reflected on my performance and would eventually be the reason why I would not get this job. The last phase involved a short session where we briefly presented ourselves to some of the employees, where I presented a poster of my hobbies and interests.",115,24,1,3,I presented a poster of my hobbies and interests,I presented a poster of my hobbies and interests,9
6633b475a4ac0e0a18466d43,Taking the bus/train without the ticket,"My native language is not english, just a thing for you to be aware.

Ok so, i was going to lose the train and i didnt have time to check my travel pass so when i get to my destination (the metro) the travel pass didn't work so i had to talk with a security officer and explain her the situation, she doubted about my story but she let me go into the metro anyways but without telling me before that ""i have to be in time"" the next time

",92,23,0,1,lose the train,"you to be aware. Ok so, i was going to lose the train and i didnt have time to check my travel pass",23
6633b475a4ac0e0a18466d43,Taking the bus/train without the ticket,"My native language is not english, just a thing for you to be aware.

Ok so, i was going to lose the train and i didnt have time to check my travel pass so when i get to my destination (the metro) the travel pass didn't work so i had to talk with a security officer and explain her the situation, she doubted about my story but she let me go into the metro anyways but without telling me before that ""i have to be in time"" the next time

",92,23,0,2,i didnt have time to check my travel pass,i didnt have time to check my travel pass,9
6634f03d719dbce5e0830bd9,Cheating on an exam,"I applied for a workshop cleaner job then I was selected to come and write the test before interview. They told which chapter we should study so that we won't be struggling at the exam. One of my friend is working at that company I asked her to steal the question paper for me because I am lazy to read all those topics. She agreed but she was scared. She gave the question paper and tell me to answer those questions and read them so that I will pass the test. I answered the question paper and I've study those answers as it is. When we get to the exam room immediately when they gave us answer sheet I started to write because I knew I will forget answers. When they start giving us question paper I was already done. Then they come to me and asked me how did I know I must give those answers, I panicked I tried to explain. I told them I am a fast learner when it comes to reading and writing I give my best. But they didn't want to believe me they write copied on top of my Script. And u was disqualified for an interview.",207,133,0,2,I asked her to steal the question paper for me because I am lazy to read,I asked her to steal the question paper for me because I am lazy to read,16
6634f03d719dbce5e0830bd9,Cheating on an exam,"I applied for a workshop cleaner job then I was selected to come and write the test before interview. They told which chapter we should study so that we won't be struggling at the exam. One of my friend is working at that company I asked her to steal the question paper for me because I am lazy to read all those topics. She agreed but she was scared. She gave the question paper and tell me to answer those questions and read them so that I will pass the test. I answered the question paper and I've study those answers as it is. When we get to the exam room immediately when they gave us answer sheet I started to write because I knew I will forget answers. When they start giving us question paper I was already done. Then they come to me and asked me how did I know I must give those answers, I panicked I tried to explain. I told them I am a fast learner when it comes to reading and writing I give my best. But they didn't want to believe me they write copied on top of my Script. And u was disqualified for an interview.",207,133,0,13,I told them I am a fast learner,I told them I am a fast learner,8
6634f03d719dbce5e0830bd9,Cheating on an exam,"I applied for a workshop cleaner job then I was selected to come and write the test before interview. They told which chapter we should study so that we won't be struggling at the exam. One of my friend is working at that company I asked her to steal the question paper for me because I am lazy to read all those topics. She agreed but she was scared. She gave the question paper and tell me to answer those questions and read them so that I will pass the test. I answered the question paper and I've study those answers as it is. When we get to the exam room immediately when they gave us answer sheet I started to write because I knew I will forget answers. When they start giving us question paper I was already done. Then they come to me and asked me how did I know I must give those answers, I panicked I tried to explain. I told them I am a fast learner when it comes to reading and writing I give my best. But they didn't want to believe me they write copied on top of my Script. And u was disqualified for an interview.",207,133,0,15,I panicked,"me how did I know I must give those answers, I panicked I tried to explain. I told them I am a",22
6637a0115d991a5e11c9b09e,Getting fired,"I was a teacher at some school around my hood. Everything was going well until there were rumors circulating around about a certain teacher sleeping with one of the candidates. At first i though it was a joke until i found them in the guy's office. Mr Khubeka was one of the best teachers in our school, he taught physics and math's to our grade 12 learners. I found them in the office kissing. I just stood the speechless, not knowing what to do. I went to our principal's office to report him but he was busy (principal). Mr Khubeka tried to beg me, we went back and forth until he slapped me. Later that day I went to our principal's office to report him, turns out our principal knew about the affair, he is afraid to report him because he might get fired and our learners need him more because they were preparing for exams. I wanted to report them to the department but I couldn't because I did not have any witnesses or anyone on my side. I spoke to the candidate to report him and she said no. They started treating me bad, saying bad things about me, watching my mistakes to get me fired which worked because I got fired three months later. They wrote a letter to the department of education about how lazy I am, how bad I am to the kids, I beat the kids and all that. I then got fired from my job",257,6,0,1,he slapped me,he slapped me,3
6637a0115d991a5e11c9b09e,Getting fired,"I was a teacher at some school around my hood. Everything was going well until there were rumors circulating around about a certain teacher sleeping with one of the candidates. At first i though it was a joke until i found them in the guy's office. Mr Khubeka was one of the best teachers in our school, he taught physics and math's to our grade 12 learners. I found them in the office kissing. I just stood the speechless, not knowing what to do. I went to our principal's office to report him but he was busy (principal). Mr Khubeka tried to beg me, we went back and forth until he slapped me. Later that day I went to our principal's office to report him, turns out our principal knew about the affair, he is afraid to report him because he might get fired and our learners need him more because they were preparing for exams. I wanted to report them to the department but I couldn't because I did not have any witnesses or anyone on my side. I spoke to the candidate to report him and she said no. They started treating me bad, saying bad things about me, watching my mistakes to get me fired which worked because I got fired three months later. They wrote a letter to the department of education about how lazy I am, how bad I am to the kids, I beat the kids and all that. I then got fired from my job",257,6,0,2,three months later,three months later,3
6638923a5b4eee10d28f5a38,Being hospitalised and undergoing surgery,"I was hospitalised for almost three months,  I was diagnosed with skin problems,  I was having blisters all over the body. I was not allowed to walk in the sun, so the doctors make a way for me to stay under the shelter for the period of three months until I get better. I was using different medications, oral and injections. This was the hardest experience in my life. Face is a very important thing in our lives as females, as my face was full of blisters I was very ashemed of my self, this ended up having a depression,  losing self esteem. I was scared of walking in the streets.  This leads me to go to psychologist for the treatment of my mind and soul.",126,80,0,6,hardest experience in my life,hardest experience in my life,5
663b78fd787529387ba8709e,A job interview for your dream job,"The job interview for my dream job:


There I was, just having a normal conversation with my neighbors.

Their family is usually over for a bbq every other weekend at my girlfriend's house, even though I am at her house every weekend.

So having a chat with the Mother, about a branch manager job, I asked if they maybe have a job available.

She told me that I would need to go through the whole interview process and physical tests.

I did not accept this, as I am unfit and particularly not able to exercise as per a medical diagnosis.

She then told me I only needed to do the interview, with her and the big boss.

I had left the big boss' mouth wide open with my wisdom in the industry.

I was asked to start immediately.

I did not start there, only 3 weeks later I was offered the job offer.

I refused the offer and demanded a pay increase, which they gave.

I started working there, and little did I know, it was not for me.
",180,24,1,1,physical tests,physical tests,2
663b78fd787529387ba8709e,A job interview for your dream job,"The job interview for my dream job:


There I was, just having a normal conversation with my neighbors.

Their family is usually over for a bbq every other weekend at my girlfriend's house, even though I am at her house every weekend.

So having a chat with the Mother, about a branch manager job, I asked if they maybe have a job available.

She told me that I would need to go through the whole interview process and physical tests.

I did not accept this, as I am unfit and particularly not able to exercise as per a medical diagnosis.

She then told me I only needed to do the interview, with her and the big boss.

I had left the big boss' mouth wide open with my wisdom in the industry.

I was asked to start immediately.

I did not start there, only 3 weeks later I was offered the job offer.

I refused the offer and demanded a pay increase, which they gave.

I started working there, and little did I know, it was not for me.
",180,24,1,2,I did not start there,I did not start there,5
663b78fd787529387ba8709e,A job interview for your dream job,"The job interview for my dream job:


There I was, just having a normal conversation with my neighbors.

Their family is usually over for a bbq every other weekend at my girlfriend's house, even though I am at her house every weekend.

So having a chat with the Mother, about a branch manager job, I asked if they maybe have a job available.

She told me that I would need to go through the whole interview process and physical tests.

I did not accept this, as I am unfit and particularly not able to exercise as per a medical diagnosis.

She then told me I only needed to do the interview, with her and the big boss.

I had left the big boss' mouth wide open with my wisdom in the industry.

I was asked to start immediately.

I did not start there, only 3 weeks later I was offered the job offer.

I refused the offer and demanded a pay increase, which they gave.

I started working there, and little did I know, it was not for me.
",180,24,1,3,it was not for me,it was not for me,5
663b78fd787529387ba8709e,A job interview for your dream job,"The job interview for my dream job:


There I was, just having a normal conversation with my neighbors.

Their family is usually over for a bbq every other weekend at my girlfriend's house, even though I am at her house every weekend.

So having a chat with the Mother, about a branch manager job, I asked if they maybe have a job available.

She told me that I would need to go through the whole interview process and physical tests.

I did not accept this, as I am unfit and particularly not able to exercise as per a medical diagnosis.

She then told me I only needed to do the interview, with her and the big boss.

I had left the big boss' mouth wide open with my wisdom in the industry.

I was asked to start immediately.

I did not start there, only 3 weeks later I was offered the job offer.

I refused the offer and demanded a pay increase, which they gave.

I started working there, and little did I know, it was not for me.
",180,24,1,4,I refused the offer,"only 3 weeks later I was offered the job offer. I refused the offer and demanded a pay increase, which they gave. I started",24
663b78fd787529387ba8709e,A job interview for your dream job,"The job interview for my dream job:


There I was, just having a normal conversation with my neighbors.

Their family is usually over for a bbq every other weekend at my girlfriend's house, even though I am at her house every weekend.

So having a chat with the Mother, about a branch manager job, I asked if they maybe have a job available.

She told me that I would need to go through the whole interview process and physical tests.

I did not accept this, as I am unfit and particularly not able to exercise as per a medical diagnosis.

She then told me I only needed to do the interview, with her and the big boss.

I had left the big boss' mouth wide open with my wisdom in the industry.

I was asked to start immediately.

I did not start there, only 3 weeks later I was offered the job offer.

I refused the offer and demanded a pay increase, which they gave.

I started working there, and little did I know, it was not for me.
",180,24,1,5,it was not for me,it was not for me,5
663b78fd787529387ba8709e,A job interview for your dream job,"The job interview for my dream job:


There I was, just having a normal conversation with my neighbors.

Their family is usually over for a bbq every other weekend at my girlfriend's house, even though I am at her house every weekend.

So having a chat with the Mother, about a branch manager job, I asked if they maybe have a job available.

She told me that I would need to go through the whole interview process and physical tests.

I did not accept this, as I am unfit and particularly not able to exercise as per a medical diagnosis.

She then told me I only needed to do the interview, with her and the big boss.

I had left the big boss' mouth wide open with my wisdom in the industry.

I was asked to start immediately.

I did not start there, only 3 weeks later I was offered the job offer.

I refused the offer and demanded a pay increase, which they gave.

I started working there, and little did I know, it was not for me.
",180,24,1,6,I am unfit,"process and physical tests. I did not accept this, as I am unfit and particularly not able to exercise as per a medical",23
663b8164ac148ec74b884ed5,Cheating on an exam,"I had a very hard test on the University almost 2 years ago. The subject was really hard and I had to learn and analyse for the succession of the exam. I spent 2 weeks of learning every single day. I felt myself completely tired and bored because I had to learn every single detail. When the exam day came, I was really frustrated, nervous and felt like I could not do it. Fortunately I did everything great and I passed the exam.",83,10,0,1,2 weeks of learning,and analyse for the succession of the exam. I spent 2 weeks of learning every single day. I felt myself completely tired and bored,24
663b8164ac148ec74b884ed5,Cheating on an exam,"I had a very hard test on the University almost 2 years ago. The subject was really hard and I had to learn and analyse for the succession of the exam. I spent 2 weeks of learning every single day. I felt myself completely tired and bored because I had to learn every single detail. When the exam day came, I was really frustrated, nervous and felt like I could not do it. Fortunately I did everything great and I passed the exam.",83,10,0,2,had to learn every single detail,had to learn every single detail,6
663e476f64c97be0281ccdf9,Getting fired,"When I started my new job, I received a personal computer and access to the company database, where they stored all the information about their employees. Of course they were very strict about how and when I use my laptop, and what kind of data I access in their database. I installed some games to the laptop and turned off their monitoring software, so I can use the computer for whatever i want to. But now comes the fun part. Because I had access to the database, it was just simply commands for example to modify my holidays, change when I was in the office personally (they were very strict about it). And the cherry on top, I had also access to my coworkers data (date of birth, mothers maiden name, salary, etc.. ). This went on for about four month, before they started to question that something doesn't add up. They checked the history and found out, I was playing with the database, and after that, they also checked my computer. Because of these illegal actions, I've got fired.",181,81,0,1,went on for about four month,went on for about four month,6
663e476f64c97be0281ccdf9,Getting fired,"When I started my new job, I received a personal computer and access to the company database, where they stored all the information about their employees. Of course they were very strict about how and when I use my laptop, and what kind of data I access in their database. I installed some games to the laptop and turned off their monitoring software, so I can use the computer for whatever i want to. But now comes the fun part. Because I had access to the database, it was just simply commands for example to modify my holidays, change when I was in the office personally (they were very strict about it). And the cherry on top, I had also access to my coworkers data (date of birth, mothers maiden name, salary, etc.. ). This went on for about four month, before they started to question that something doesn't add up. They checked the history and found out, I was playing with the database, and after that, they also checked my computer. Because of these illegal actions, I've got fired.",181,81,0,2,access to the company database,access to the company database,5
663e476f64c97be0281ccdf9,Getting fired,"When I started my new job, I received a personal computer and access to the company database, where they stored all the information about their employees. Of course they were very strict about how and when I use my laptop, and what kind of data I access in their database. I installed some games to the laptop and turned off their monitoring software, so I can use the computer for whatever i want to. But now comes the fun part. Because I had access to the database, it was just simply commands for example to modify my holidays, change when I was in the office personally (they were very strict about it). And the cherry on top, I had also access to my coworkers data (date of birth, mothers maiden name, salary, etc.. ). This went on for about four month, before they started to question that something doesn't add up. They checked the history and found out, I was playing with the database, and after that, they also checked my computer. Because of these illegal actions, I've got fired.",181,81,0,3,they stored all the information about their employees,they stored all the information about their employees,8
663e476f64c97be0281ccdf9,Getting fired,"When I started my new job, I received a personal computer and access to the company database, where they stored all the information about their employees. Of course they were very strict about how and when I use my laptop, and what kind of data I access in their database. I installed some games to the laptop and turned off their monitoring software, so I can use the computer for whatever i want to. But now comes the fun part. Because I had access to the database, it was just simply commands for example to modify my holidays, change when I was in the office personally (they were very strict about it). And the cherry on top, I had also access to my coworkers data (date of birth, mothers maiden name, salary, etc.. ). This went on for about four month, before they started to question that something doesn't add up. They checked the history and found out, I was playing with the database, and after that, they also checked my computer. Because of these illegal actions, I've got fired.",181,81,0,4,they were very strict about how and when I use my laptop,they were very strict about how and when I use my laptop,12
663e476f64c97be0281ccdf9,Getting fired,"When I started my new job, I received a personal computer and access to the company database, where they stored all the information about their employees. Of course they were very strict about how and when I use my laptop, and what kind of data I access in their database. I installed some games to the laptop and turned off their monitoring software, so I can use the computer for whatever i want to. But now comes the fun part. Because I had access to the database, it was just simply commands for example to modify my holidays, change when I was in the office personally (they were very strict about it). And the cherry on top, I had also access to my coworkers data (date of birth, mothers maiden name, salary, etc.. ). This went on for about four month, before they started to question that something doesn't add up. They checked the history and found out, I was playing with the database, and after that, they also checked my computer. Because of these illegal actions, I've got fired.",181,81,0,5,what kind of data I access in their database,what kind of data I access in their database,9
663e476f64c97be0281ccdf9,Getting fired,"When I started my new job, I received a personal computer and access to the company database, where they stored all the information about their employees. Of course they were very strict about how and when I use my laptop, and what kind of data I access in their database. I installed some games to the laptop and turned off their monitoring software, so I can use the computer for whatever i want to. But now comes the fun part. Because I had access to the database, it was just simply commands for example to modify my holidays, change when I was in the office personally (they were very strict about it). And the cherry on top, I had also access to my coworkers data (date of birth, mothers maiden name, salary, etc.. ). This went on for about four month, before they started to question that something doesn't add up. They checked the history and found out, I was playing with the database, and after that, they also checked my computer. Because of these illegal actions, I've got fired.",181,81,0,6,it was just simply commands for example to modify my holidays,it was just simply commands for example to modify my holidays,11
663e476f64c97be0281ccdf9,Getting fired,"When I started my new job, I received a personal computer and access to the company database, where they stored all the information about their employees. Of course they were very strict about how and when I use my laptop, and what kind of data I access in their database. I installed some games to the laptop and turned off their monitoring software, so I can use the computer for whatever i want to. But now comes the fun part. Because I had access to the database, it was just simply commands for example to modify my holidays, change when I was in the office personally (they were very strict about it). And the cherry on top, I had also access to my coworkers data (date of birth, mothers maiden name, salary, etc.. ). This went on for about four month, before they started to question that something doesn't add up. They checked the history and found out, I was playing with the database, and after that, they also checked my computer. Because of these illegal actions, I've got fired.",181,81,0,7,turned off their monitoring software,turned off their monitoring software,5
663e476f64c97be0281ccdf9,Getting fired,"When I started my new job, I received a personal computer and access to the company database, where they stored all the information about their employees. Of course they were very strict about how and when I use my laptop, and what kind of data I access in their database. I installed some games to the laptop and turned off their monitoring software, so I can use the computer for whatever i want to. But now comes the fun part. Because I had access to the database, it was just simply commands for example to modify my holidays, change when I was in the office personally (they were very strict about it). And the cherry on top, I had also access to my coworkers data (date of birth, mothers maiden name, salary, etc.. ). This went on for about four month, before they started to question that something doesn't add up. They checked the history and found out, I was playing with the database, and after that, they also checked my computer. Because of these illegal actions, I've got fired.",181,81,0,8,change when I was in the office personally,change when I was in the office personally,8
663e476f64c97be0281ccdf9,Getting fired,"When I started my new job, I received a personal computer and access to the company database, where they stored all the information about their employees. Of course they were very strict about how and when I use my laptop, and what kind of data I access in their database. I installed some games to the laptop and turned off their monitoring software, so I can use the computer for whatever i want to. But now comes the fun part. Because I had access to the database, it was just simply commands for example to modify my holidays, change when I was in the office personally (they were very strict about it). And the cherry on top, I had also access to my coworkers data (date of birth, mothers maiden name, salary, etc.. ). This went on for about four month, before they started to question that something doesn't add up. They checked the history and found out, I was playing with the database, and after that, they also checked my computer. Because of these illegal actions, I've got fired.",181,81,0,9,I had also access to my coworkers data,I had also access to my coworkers data,8
663e476f64c97be0281ccdf9,Getting fired,"When I started my new job, I received a personal computer and access to the company database, where they stored all the information about their employees. Of course they were very strict about how and when I use my laptop, and what kind of data I access in their database. I installed some games to the laptop and turned off their monitoring software, so I can use the computer for whatever i want to. But now comes the fun part. Because I had access to the database, it was just simply commands for example to modify my holidays, change when I was in the office personally (they were very strict about it). And the cherry on top, I had also access to my coworkers data (date of birth, mothers maiden name, salary, etc.. ). This went on for about four month, before they started to question that something doesn't add up. They checked the history and found out, I was playing with the database, and after that, they also checked my computer. Because of these illegal actions, I've got fired.",181,81,0,10,they started to question that something doesn't add up,they started to question that something doesn't add up,9
663e48e0b92d5df28a082bd2,Cheating on an exam,"So, I had an exam that was about almost 2 years ago. It was from this one course that didn't really require for us to do a lot of work throughout the semester but the exams were hard. It was called design and environment. I remember I was preparing for it for weeks even tough now when I think about it, I barely remember what I was studying. But I can say that for almost all of my classes in university, I would only study for the exams and then forget about it afterwards. So, the day before the exam I was revising the whole day for it because I really just wanted to pass and to get it off my back. I think after midnight was when I decided I was done and about go to sleep. Next morning, I woke up and got ready to go to the exam. I felt ready, I had no doubt in my mind that this was not gonna go well. If I wasn't preparing for this as long as I was, maybe I would have been nervous but I felt confident in myself. So, the exam started and it was going really good. Yes, there were some questions that I didn't know how to answer, but the rest of them I didn't have problems with. Anyway, later when we got the results, I  wasn't shocked when I saw my grade. Like I said, I felt like I was prepared for it so I'm glad that went well for me.",264,136,0,1,It was from this one course that didn't really require for us to do a lot of work throughout the semester but the exams were hard.,It was from this one course that didn't really require for us to do a lot of work throughout the semester but the exams were hard.,26
663e48e0b92d5df28a082bd2,Cheating on an exam,"So, I had an exam that was about almost 2 years ago. It was from this one course that didn't really require for us to do a lot of work throughout the semester but the exams were hard. It was called design and environment. I remember I was preparing for it for weeks even tough now when I think about it, I barely remember what I was studying. But I can say that for almost all of my classes in university, I would only study for the exams and then forget about it afterwards. So, the day before the exam I was revising the whole day for it because I really just wanted to pass and to get it off my back. I think after midnight was when I decided I was done and about go to sleep. Next morning, I woke up and got ready to go to the exam. I felt ready, I had no doubt in my mind that this was not gonna go well. If I wasn't preparing for this as long as I was, maybe I would have been nervous but I felt confident in myself. So, the exam started and it was going really good. Yes, there were some questions that I didn't know how to answer, but the rest of them I didn't have problems with. Anyway, later when we got the results, I  wasn't shocked when I saw my grade. Like I said, I felt like I was prepared for it so I'm glad that went well for me.",264,136,0,2,"I remember I was preparing for it for weeks even tough now when I think about it, I barely remember what I was studying.","I remember I was preparing for it for weeks even tough now when I think about it, I barely remember what I was studying.",24
663e48e0b92d5df28a082bd2,Cheating on an exam,"So, I had an exam that was about almost 2 years ago. It was from this one course that didn't really require for us to do a lot of work throughout the semester but the exams were hard. It was called design and environment. I remember I was preparing for it for weeks even tough now when I think about it, I barely remember what I was studying. But I can say that for almost all of my classes in university, I would only study for the exams and then forget about it afterwards. So, the day before the exam I was revising the whole day for it because I really just wanted to pass and to get it off my back. I think after midnight was when I decided I was done and about go to sleep. Next morning, I woke up and got ready to go to the exam. I felt ready, I had no doubt in my mind that this was not gonna go well. If I wasn't preparing for this as long as I was, maybe I would have been nervous but I felt confident in myself. So, the exam started and it was going really good. Yes, there were some questions that I didn't know how to answer, but the rest of them I didn't have problems with. Anyway, later when we got the results, I  wasn't shocked when I saw my grade. Like I said, I felt like I was prepared for it so I'm glad that went well for me.",264,136,0,3,"So, the day before the exam I was revising the whole day for it because I really just wanted to pass and to get it off my back.","So, the day before the exam I was revising the whole day for it because I really just wanted to pass and to get it off my back.",28
663e48e0b92d5df28a082bd2,Cheating on an exam,"So, I had an exam that was about almost 2 years ago. It was from this one course that didn't really require for us to do a lot of work throughout the semester but the exams were hard. It was called design and environment. I remember I was preparing for it for weeks even tough now when I think about it, I barely remember what I was studying. But I can say that for almost all of my classes in university, I would only study for the exams and then forget about it afterwards. So, the day before the exam I was revising the whole day for it because I really just wanted to pass and to get it off my back. I think after midnight was when I decided I was done and about go to sleep. Next morning, I woke up and got ready to go to the exam. I felt ready, I had no doubt in my mind that this was not gonna go well. If I wasn't preparing for this as long as I was, maybe I would have been nervous but I felt confident in myself. So, the exam started and it was going really good. Yes, there were some questions that I didn't know how to answer, but the rest of them I didn't have problems with. Anyway, later when we got the results, I  wasn't shocked when I saw my grade. Like I said, I felt like I was prepared for it so I'm glad that went well for me.",264,136,0,4,I think after midnight was when I decided I was done and about go to sleep.,I think after midnight was when I decided I was done and about go to sleep.,16
